Sofascore_Name,id,minutes,SoT,Shots,Tackles,fouls_commited,fouls_received,Goals,xG,Assists,xA,round,Match
Danny Welbeck,33902,77.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0471779,33,Burnley - Brighton & Hove Albion
Igor Júlio,842513,77.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0123921,33,Burnley - Brighton & Hove Albion
Adam Lallana,17054,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498122,33,Burnley - Brighton & Hove Albion
Facundo Buonanotte,1117025,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544144,33,Burnley - Brighton & Hove Albion
Ansu Fati,962883,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0993,0.0,0.0368516,33,Burnley - Brighton & Hove Albion
Mark O'Mahony,1149855,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33,Burnley - Brighton & Hove Albion
Jason Steele,31867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Burnley - Brighton & Hove Albion
Odeluga Offiah,1069627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Burnley - Brighton & Hove Albion
Valentín Barco,1127057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Burnley - Brighton & Hove Albion
Cameron Peupion,1002331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Burnley - Brighton & Hove Albion
Ederson,254491,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Rico Lewis,1136731,90.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.130621,33,Manchester City - Luton Town
Rúben Dias,318941,90.0,1.0,3.0,2.0,1.0,1.0,0.0,0.1181,0.0,0.0900188,33,Manchester City - Luton Town
Manuel Akanji,383560,90.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0653,0.0,0.172456,33,Manchester City - Luton Town
Joško Gvardiol,964994,90.0,2.0,4.0,3.0,0.0,0.0,1.0,0.309,1.0,0.136017,33,Manchester City - Luton Town
Matheus Nunes,945122,90.0,2.0,4.0,1.0,2.0,1.0,0.0,0.3875,0.0,0.161264,33,Manchester City - Luton Town
Mateo Kovačić,136710,90.0,1.0,5.0,5.0,0.0,0.0,1.0,0.3844,0.0,0.214611,33,Manchester City - Luton Town
Julián Álvarez,944656,90.0,1.0,3.0,3.0,0.0,0.0,0.0,0.5735,1.0,0.479159,33,Manchester City - Luton Town
Kevin De Bruyne,70996,81.0,3.0,5.0,0.0,2.0,0.0,0.0,0.2612,0.0,1.04491,33,Manchester City - Luton Town
Jérémy Doku,934386,90.0,1.0,6.0,1.0,0.0,1.0,1.0,0.4795,1.0,0.349685,33,Manchester City - Luton Town
Erling Haaland,839956,81.0,2.0,5.0,0.0,0.0,0.0,1.0,1.8332,0.0,0.147762,33,Manchester City - Luton Town
Sergio Gómez,855835,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0793,0.0,0.100462,33,Manchester City - Luton Town
Oscar Bobb,1065216,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0657063,33,Manchester City - Luton Town
Stefan Ortega,125274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Nathan Aké,149663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Kyle Walker,44614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Bernardo Silva,331209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Phil Foden,859765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Rodri,827606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Jack Grealish,189061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Thomas Kaminski,45959,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Daiki Hashioka,897334,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Reece Burke,372342,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Alfie Doughty,945792,90.0,1.0,1.0,2.0,1.0,1.0,0.0,0.1706,0.0,0.00688882,33,Manchester City - Luton Town
Fred Onyedinma,370932,88.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0700096,33,Manchester City - Luton Town
Luke Berry,97465,77.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Ross Barkley,98435,90.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1684,0.0,0.0,33,Manchester City - Luton Town
Tahith Chong,825845,90.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Andros Townsend,47992,59.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Jordan Clark,150477,88.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Carlton Morris,358222,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Cauley Woodrow,140487,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0937,0.0,0.0154644,33,Manchester City - Luton Town
Pelly Ruddock Mpanzu,387116,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0775,0.0,0.0,33,Manchester City - Luton Town
Joseph Johnson,825550,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Zack Nelson,1394950,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
James Shea,137789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Tim Krul,18154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Christian Chigozie,1837619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Axel Piesold,1468580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Taylan Harris,1522259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Manchester City - Luton Town
Neto,84844,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Adam Smith,44566,70.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.129948,33,Bournemouth - Manchester United
Illia Zabarnyi,1023567,90.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.00504844,33,Bournemouth - Manchester United
Marcos Senesi,830659,90.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0382565,33,Bournemouth - Manchester United
Miloš Kerkez,1097425,90.0,1.0,4.0,1.0,0.0,2.0,0.0,0.6349,0.0,0.102227,33,Bournemouth - Manchester United
Lewis Cook,548188,90.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0429115,33,Bournemouth - Manchester United
Ryan Christie,322391,90.0,1.0,2.0,3.0,1.0,2.0,0.0,0.1343,0.0,0.19668,33,Bournemouth - Manchester United
Dango Ouattara,1106451,70.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0602,0.0,0.0174323,33,Bournemouth - Manchester United
Justin Kluivert,851596,76.0,2.0,5.0,0.0,3.0,0.0,1.0,0.3731,0.0,0.113077,33,Bournemouth - Manchester United
Luis Sinisterra,836070,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0276,0.0,0.0701447,33,Bournemouth - Manchester United
Dominic Solanke,361420,90.0,1.0,4.0,2.0,0.0,2.0,1.0,0.2757,0.0,0.104195,33,Bournemouth - Manchester United
Lloyd Kelly,865167,51.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0921293,33,Bournemouth - Manchester United
Max Aarons,943645,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0231,0.0,0.00932236,33,Bournemouth - Manchester United
Romain Faivre,913942,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0123,0.0,0.00871688,33,Bournemouth - Manchester United
Enes Ünal,336655,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0952,0.0,0.0,33,Bournemouth - Manchester United
Mark Travers,856720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
James Hill,1156586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Philip Billing,548660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Alex Scott,1104986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Michael Dacosta Gonzalez,1463438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
André Onana,787498,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Diogo Dalot,843200,90.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0552676,33,Bournemouth - Manchester United
Willy Kambwala,1136721,90.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Harry Maguire,149380,90.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0162,0.0,0.0268219,33,Bournemouth - Manchester United
Aaron Wan-Bissaka,863653,90.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0461119,33,Bournemouth - Manchester United
Casemiro,122951,90.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0341314,33,Bournemouth - Manchester United
Kobbie Mainoo,1142175,78.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0221,0.0,0.0193937,33,Bournemouth - Manchester United
Alejandro Garnacho,1135873,45.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0371,0.0,0.0213185,33,Bournemouth - Manchester United
Bruno Fernandes,288205,90.0,2.0,3.0,2.0,0.0,3.0,2.0,0.952,0.0,0.073593,33,Bournemouth - Manchester United
Marcus Rashford,814590,90.0,0.0,1.0,0.0,2.0,1.0,0.0,0.1925,0.0,0.0430023,33,Bournemouth - Manchester United
Rasmus Højlund,1086417,90.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0420731,33,Bournemouth - Manchester United
Amad Diallo,971037,45.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0374,0.0,0.012525,33,Bournemouth - Manchester United
Mason Mount,836694,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00918626,33,Bournemouth - Manchester United
Altay Bayındır,815890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Habeeb Ogunneye,1150926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Harry Amass,1461595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Christian Eriksen,105734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Sofyan Amrabat,359272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Omari Forson,1153434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Ethan Wheatley,1426625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Bournemouth - Manchester United
Mark Travers,856720,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
Adam Smith,44566,81.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.00921609,37,Bournemouth - Brentford
Illia Zabarnyi,1023567,90.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0137131,37,Bournemouth - Brentford
Marcos Senesi,830659,90.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.213989,37,Bournemouth - Brentford
Lloyd Kelly,865167,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0416,0.0,0.00850738,37,Bournemouth - Brentford
Ryan Christie,322391,80.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.102233,37,Bournemouth - Brentford
Lewis Cook,548188,90.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0112,0.0,0.122122,37,Bournemouth - Brentford
Antoine Semenyo,934354,90.0,1.0,3.0,0.0,2.0,0.0,0.0,0.1241,0.0,0.0546759,37,Bournemouth - Brentford
Justin Kluivert,851596,67.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.153427,37,Bournemouth - Brentford
Dango Ouattara,1106451,67.0,1.0,3.0,2.0,1.0,0.0,0.0,0.1203,0.0,0.0523111,37,Bournemouth - Brentford
Dominic Solanke,361420,90.0,1.0,4.0,0.0,1.0,1.0,1.0,0.3479,0.0,0.0374035,37,Bournemouth - Brentford
Marcus Tavernier,895576,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00755591,37,Bournemouth - Brentford
Enes Ünal,336655,23.0,0.0,1.0,0.0,2.0,1.0,0.0,0.027,0.0,0.0,37,Bournemouth - Brentford
Alex Scott,1104986,10.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0315571,37,Bournemouth - Brentford
Tyler Adams,800419,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111479,37,Bournemouth - Brentford
Neto,84844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
James Hill,1156586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
Max Aarons,943645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
Philip Billing,548660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
Dominic Sadi,1398550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
Mark Flekken,171919,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
Kristoffer Ajer,576384,62.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0905852,37,Bournemouth - Brentford
Nathan Collins,958916,89.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0143352,37,Bournemouth - Brentford
Ethan Pinnock,855864,90.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1516,0.0,0.0113661,37,Bournemouth - Brentford
Sergio Reguilón,858195,90.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0413865,37,Bournemouth - Brentford
Mikkel Damsgaard,907072,74.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0493121,37,Bournemouth - Brentford
Christian Nørgaard,135256,63.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0195,0.0,0.145752,37,Bournemouth - Brentford
Vitaly Janelt,814873,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0843854,37,Bournemouth - Brentford
Bryan Mbeumo,927083,90.0,1.0,3.0,0.0,0.0,2.0,1.0,0.4986,1.0,0.324542,37,Bournemouth - Brentford
Ivan Toney,290927,90.0,1.0,3.0,0.0,1.0,1.0,0.0,0.1519,0.0,0.0248126,37,Bournemouth - Brentford
Keane Lewis-Potter,972421,63.0,2.0,2.0,0.0,2.0,1.0,0.0,0.1494,0.0,0.0450303,37,Bournemouth - Brentford
Mads Roerslev,826057,28.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
Mathias Jensen,799251,27.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.134315,37,Bournemouth - Brentford
Yoane Wissa,805123,27.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1137,1.0,0.0730903,37,Bournemouth - Brentford
Kevin Schade,1006387,16.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.00945973,37,Bournemouth - Brentford
Yehor Yarmoliuk,1031258,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
Hákon Rafn Valdimarsson,1005959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
Thomas Strakosha,227212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
Zanka,26404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
Saman Ghoddos,548050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Bournemouth - Brentford
Łukasz Fabiański,15479,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Vladimír Coufal,138024,69.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0678,0.0,0.00801535,33,West Ham United - Fulham
Konstantinos Mavropanos,829022,60.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0463,0.0,0.00677751,33,West Ham United - Fulham
Nayef Aguerd,877102,90.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.00888543,33,West Ham United - Fulham
Emerson Palmieri,155997,90.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.040258,33,West Ham United - Fulham
Edson Álvarez,847151,90.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0325562,33,West Ham United - Fulham
James Ward-Prowse,161717,69.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0765,0.0,0.203316,33,West Ham United - Fulham
Mohammed Kudus,905163,90.0,0.0,4.0,2.0,1.0,2.0,0.0,0.1838,0.0,0.19839,33,West Ham United - Fulham
Lucas Paquetá,839981,90.0,1.0,3.0,1.0,1.0,4.0,0.0,0.1912,0.0,0.15279,33,West Ham United - Fulham
Michail Antonio,47772,82.0,0.0,1.0,0.0,0.0,1.0,0.0,0.215,0.0,0.00786514,33,West Ham United - Fulham
Danny Ings,130181,90.0,1.0,3.0,0.0,1.0,1.0,0.0,0.1484,0.0,0.0243391,33,West Ham United - Fulham
Kurt Zouma,139227,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Ben Johnson,914412,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00675587,33,West Ham United - Fulham
Tomáš Souček,799041,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00760368,33,West Ham United - Fulham
George Earthy,1212165,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Maxwel Cornet,280439,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Joseph Anang,970370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Angelo Ogbonna,21164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Aaron Cresswell,43443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Divin Mubama,1167025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Bernd Leno,103335,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Timothy Castagne,329417,90.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0148627,33,West Ham United - Fulham
Tosin Adarabioyo,352668,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Calvin Bassey,861972,90.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Antonee Robinson,803174,90.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0498703,33,West Ham United - Fulham
João Palhinha,364612,89.0,1.0,3.0,9.0,3.0,1.0,0.0,0.2053,0.0,0.0,33,West Ham United - Fulham
Saša Lukić,371222,90.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0939,0.0,0.0264238,33,West Ham United - Fulham
Alex Iwobi,352770,74.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2719,1.0,0.745709,33,West Ham United - Fulham
Andreas Pereira,285949,74.0,3.0,4.0,0.0,2.0,1.0,2.0,1.6931,0.0,0.251897,33,West Ham United - Fulham
Willian,31417,89.0,1.0,2.0,2.0,0.0,0.0,0.0,0.1942,0.0,0.238933,33,West Ham United - Fulham
Rodrigo Muniz,1015256,89.0,3.0,5.0,0.0,0.0,2.0,0.0,0.7778,0.0,0.0365841,33,West Ham United - Fulham
Bobby Decordova-Reid,151499,16.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Harry Wilson,355528,16.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0055509,33,West Ham United - Fulham
Harrison Reed,365802,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Armando Broja,996985,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Adama Traoré,286165,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0491,0.0,0.0,33,West Ham United - Fulham
Marek Rodák,358694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Issa Diop,825719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Tom Cairney,82566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Raúl Jiménez,192442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,West Ham United - Fulham
Martin Dúbravka,42209,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Newcastle United - Wolverhampton
Kieran Trippier,69256,52.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0701,0.0,0.00728692,27,Newcastle United - Wolverhampton
Fabian Schär,101882,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27,Newcastle United - Wolverhampton
Sven Botman,910046,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27,Newcastle United - Wolverhampton
Dan Burn,99090,90.0,0.0,2.0,1.0,0.0,1.0,0.0,0.3556,0.0,0.45376,27,Newcastle United - Wolverhampton
Sean Longstaff,866191,90.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,27,Newcastle United - Wolverhampton
Bruno Guimarães,866469,90.0,0.0,2.0,3.0,0.0,3.0,0.0,0.139,0.0,0.573091,27,Newcastle United - Wolverhampton
Joe Willock,888550,70.0,1.0,1.0,3.0,1.0,1.0,0.0,0.2315,0.0,0.0171804,27,Newcastle United - Wolverhampton
Jacob Murphy,372336,70.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0751,0.0,0.0,27,Newcastle United - Wolverhampton
Alexander Isak,823941,70.0,2.0,2.0,0.0,0.0,0.0,1.0,0.6973,0.0,0.00838855,27,Newcastle United - Wolverhampton
Anthony Gordon,914902,89.0,1.0,1.0,3.0,2.0,1.0,1.0,0.2357,0.0,0.0944476,27,Newcastle United - Wolverhampton
Valentino Livramento,980634,38.0,1.0,1.0,1.0,0.0,2.0,1.0,0.1656,0.0,0.0103413,27,Newcastle United - Wolverhampton
Lewis Miley,1400650,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010523,27,Newcastle United - Wolverhampton
Harvey Barnes,855647,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0557,0.0,0.0269112,27,Newcastle United - Wolverhampton
Miguel Almirón,333373,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1675,0.0,0.00777332,27,Newcastle United - Wolverhampton
Elliot Anderson,994546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Newcastle United - Wolverhampton
Loris Karius,174135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Newcastle United - Wolverhampton
Lewis Hall,1136730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Newcastle United - Wolverhampton
Jamaal Lascelles,153444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Newcastle United - Wolverhampton
Emil Krafth,150396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Newcastle United - Wolverhampton
José Sá,252669,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Newcastle United - Wolverhampton
Max Kilman,894474,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0359,0.0,0.0128805,27,Newcastle United - Wolverhampton
Craig Dawson,50027,90.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0275,0.0,0.0,27,Newcastle United - Wolverhampton
Toti Gomes,973418,59.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1029,0.0,0.0185664,27,Newcastle United - Wolverhampton
Nélson Semedo,252821,90.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0782145,27,Newcastle United - Wolverhampton
Mario Lemina,307284,81.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0125257,27,Newcastle United - Wolverhampton
Tommy Doyle,932628,90.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0674849,27,Newcastle United - Wolverhampton
Rayan Aït Nouri,931278,90.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0623792,27,Newcastle United - Wolverhampton
Pablo Sarabia,138573,90.0,1.0,4.0,0.0,0.0,0.0,0.0,0.2759,0.0,0.0729634,27,Newcastle United - Wolverhampton
Jean-Ricner Bellegarde,845273,81.0,1.0,3.0,0.0,1.0,2.0,0.0,0.1987,0.0,0.0403787,27,Newcastle United - Wolverhampton
Pedro Neto,879349,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0409192,27,Newcastle United - Wolverhampton
Daniel Bentley,101367,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Newcastle United - Wolverhampton
Nathan Fraser,1166679,45.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08,0.0,0.0,27,Newcastle United - Wolverhampton
Hugo Bueno,1013928,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147318,27,Newcastle United - Wolverhampton
Boubacar Traoré,982613,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27,Newcastle United - Wolverhampton
